"setA","setB","padj","pval","odds.ratio","jaccard.index","A.nCells","B.nCells","AB.intersect","A.total.counts","B.total.counts","B.avg_in.A","B.avg_in_all.B"
"Vmn2r51","Ylpm1",0.00142032827107456,1.86358267784855e-05,5.29469747526398,0.0090978013646702,47,1284,12,7966,14105,3.25,3.60358255451713
"Vmn2r20","Cebpb",0.00142070896773172,1.86483122005735e-05,2.32847197443835,0.0125274036955841,140,3093,40,28051,24583,5.8,4.79631425800194
"Vmn1r59","Rfx3",0.00142105101569834,1.86592162489911e-05,3.73689601472441,0.00437675070028011,43,5694,25,5867,40263,5.8,5.04127151387425
"Vmn2r3","Jdp2",0.00142430391095625,1.87083576214327e-05,2.58910827749687,0.0277227722772277,678,360,28,21546,7447,3.28571428571429,3.32222222222222
"Vmn2r111","Trp73",0.0014320388046431,1.88164200353702e-05,23.4401613319577,0.00684931506849315,11,724,5,1773,9915,3,3.46546961325967
"Vmn2r129","Atf4",0.00143392329563984,1.88476539057849e-05,3.36680600843381,0.00510493477027794,51,5265,27,5073,37517,5.7037037037037,5.32022792022792
"Olfr344","Atf7",0.00143603151889784,1.88818465611771e-05,3.93338005919255,0.0122044241037376,81,1246,16,9128,13831,4,3.59630818619583
"Vmn2r59","Pura",0.00143613169740138,1.88896461480682e-05,2.31439693878877,0.00845594452900389,106,5857,50,39861,38339,4.38,4.53576916510159
"Vmn2r27","Rlf",0.00144308216446556,1.89875803877203e-05,6.45489847731046,0.00909090909090909,39,1071,10,4430,11750,4.7,4.03921568627451
"Vmn1r58","Zbtb38",0.00144480210766236,1.90167323237977e-05,1.49143962843561,0.0256381168462847,446,8595,226,72450,54614,4.94247787610619,5.08563118091914
"Vmn2r78","Batf3",0.00145363847123949,1.91395994502473e-05,7.09079562284476,0.0115979381443299,44,741,9,6162,6876,4.22222222222222,4.12010796221323
"Vmn2r51","Atf6b",0.00147516993947824,1.94297560908781e-05,4.11688207063666,0.00659425911559348,47,2548,17,7966,20137,4.41176470588235,3.90816326530612
"Vmn2r81","Cebpb",0.00147654669868487,1.94545544607895e-05,3.09035144155151,0.00796178343949045,72,3093,25,11815,24583,5,4.79631425800194
"Vmn1r57","Zfp976",0.00147945749893183,1.94995842671476e-05,173.194549608655,0.00835654596100279,358,4,3,23544,661,4,3.75
"Vmn2r24","Foxg1",0.00148099492547362,1.95265327759201e-05,4.28481073365951,0.00348837209302326,47,11172,39,5543,76864,7.38461538461539,6.01942355889724
"Vmn2r105","Ikzf4",0.00149818228076534,1.97599060430267e-05,3.50608762673728,0.0154772141014617,115,1066,18,35781,10358,4.27777777777778,4.02908067542214
"Vmn2r31","Jund",0.00150535636396341,1.9861321687182e-05,4.72102633870959,0.0058885879166176,105,16977,100,6084,247489,15.58,14.3889379749072
"Vmn2r29","Myef2",0.00150580389092503,1.98740231153396e-05,5.78570034572724,0.00345940959409594,25,4326,15,909,30797,6.13333333333333,4.35945446139621
"Vmn2r20","Emx2",0.00150784861093693,1.99078159958768e-05,2.04825053038505,0.00934476693051891,140,9041,85,28051,65125,6.74117647058824,6.07919477933857
"Vmn2r49","Ebf3",0.00150963198552763,1.99381756655736e-05,1.87434623980597,0.0116311271116034,190,10769,126,21241,73103,6.3015873015873,5.84538954406166
"Vmn1r60","Bbx",0.00151071628477634,1.99593153754575e-05,2.86974925190783,0.0184190330007675,169,1158,24,28945,12440,3.70833333333333,3.70293609671848
"Vmn2r3","Maz",0.00151444471038017,2.00222464011823e-05,1.74611901335882,0.0370004933399112,678,1424,75,21546,14594,3.58666666666667,3.58988764044944
"Vmn2r104","Trp73",0.00151444471038017,2.00160934583643e-05,8.36380554444396,0.0106524633821571,35,724,8,5271,9915,3.375,3.46546961325967
"Vmn2r72","Nfil3",0.00152409794718742,2.01636292709634e-05,7.21856221408736,0.00968783638320775,37,901,9,4384,11230,3.44444444444444,3.53718091009989
"Olfr653","Zfp644",0.00152409794718742,2.01603604315653e-05,5.66412005989379,0.0061506919528447,33,1930,12,3722,18153,4.5,3.73367875647668
"Vmn2r30","Maz",0.00152627558166269,2.0199328374657e-05,2.34206513483497,0.0214460784313725,243,1424,35,30393,14594,3.51428571428571,3.58988764044944
"Vmn1r60","Irf2",0.00152875428752852,2.02390329926387e-05,2.25358218914463,0.0148712368516503,169,2629,41,28945,21111,4.19512195121951,3.94864967668315
"Vmn2r3","Hinfp",0.00154471667753939,2.0485220085449e-05,6.05802334184099,0.0137362637362637,678,60,10,21546,3388,3.2,3.1
"Vmn2r7","Irf9",0.00154471667753939,2.04825804731591e-05,2.51347366896683,0.021945866861741,1160,237,30,32978,5557,3.5,3.41350210970464
"Vmn1r43","Meis2",0.00154471667753939,2.04844523623603e-05,3.25824719145569,0.00500189465706707,78,13183,66,93755,194963,16.7878787878788,14.5803686566032
"Vmn1r75","Meis2",0.00154471667753939,2.04844523623603e-05,3.25824719145569,0.00500189465706707,78,13183,66,23372,194963,15.9090909090909,14.5803686566032
"Vmn1r89","Nfe2l3",0.00154471667753939,2.04722087957723e-05,3.94732434478575,0.020746887966805,589,149,15,120679,3450,4.26666666666667,3.59731543624161
"Vmn2r26","Mef2c",0.00154517381196381,2.04982569302786e-05,3.62101457401177,0.0107398568019093,78,1616,18,7137,13580,4.5,4.11509900990099
"Vmn2r49","Atf5",0.00154826060273478,2.05461947605904e-05,4.54058791074607,0.00989569403583846,190,18690,185,21241,599269,41.1459459459459,31.92734082397
"Vmn1r78","Nfix",0.00155699969871095,2.06691948954108e-05,3.19531895417361,0.00836972343522562,72,2699,23,12872,22822,4.56521739130435,5.99666543164135
"Olfr124","Rfxap",0.00155969003421151,2.07119492319822e-05,4.46944269986857,0.0206677265500795,132,510,13,19556,8534,3.69230769230769,3.36274509803922
"Vmn2r11","Atf6b",0.00156633826186452,2.08073046648399e-05,2.98169328356211,0.00958221540820238,86,2548,25,11473,20137,4.36,3.90816326530612
"Vmn2r2","Foxj2",0.00156825233454703,2.08398100282854e-05,2.92320065287569,0.0195412064570943,1021,179,23,26099,5487,3.21739130434783,3.25698324022346
"Vmn2r2","Tfcp2",0.00156850901442285,2.08503008317774e-05,1.94523614329528,0.0338225909380983,1021,599,53,26099,9378,3.47169811320755,3.46076794657763
"Vmn2r34","Cebpb",0.00157250557105905,2.09105252786804e-05,4.28902770460245,0.00545571245186136,40,3093,17,1843,24583,4.23529411764706,4.79631425800194
"Vmn2r20","Atf6b",0.00157939489933307,2.10335436582857e-05,2.42893737670424,0.0131926121372032,140,2548,35,28051,20137,4.31428571428571,3.90816326530612
"Vmn2r36","Ebf3",0.00157939489933307,2.10301546313923e-05,2.21033441438467,0.00795854155099019,123,10769,86,20425,73103,5.58139534883721,5.84538954406166
"Vmn2r117","Elk4",0.00157939489933307,2.10213859672348e-05,6.54271140448339,0.00777000777000777,34,1263,10,7178,13730,3.8,3.65795724465558
"Vmn2r32","Nfat5",0.00157939489933307,2.1012568435298e-05,3.50738100691883,0.00555958423978729,50,4110,23,2953,29445,4.39130434782609,4.2683698296837
"Vmn2r31","Zbtb7b",0.00157939489933307,2.1037781875979e-05,3.81411157998565,0.0153256704980843,105,955,16,6084,11185,3.6875,3.53298429319372
"Vmn2r61","Tfap2e",0.0015817687387855,2.10765415307785e-05,15.9952855893043,0.00337024554646124,11,2073,7,598,14311,6.14285714285714,5.5291847563917
"Vmn2r24","Dlx3",0.0016013706756487,2.13449590383427e-05,3.69762009861745,0.00553068211746115,47,3771,21,5543,26221,5.09523809523809,4.28851763457969
"Olfr124","Mef2a",0.00160366836828539,2.1382823998461e-05,2.08275081567,0.00943654266958424,132,7249,69,19556,48318,6.81159420289855,4.9533728790178
"Vmn2r1","Gm49359",0.00160442284279176,2.14073679417743e-05,3.91064815431453,0.0115107913669065,1329,77,16,32462,3200,3.375,3.49350649350649
"Vmn2r76","Ovol2",0.00160442284279176,2.14047375008969e-05,4.96656840785306,0.013437849944009,71,834,12,27109,10433,4,3.69184652278177
"Vmn2r12","Ikzf4",0.00160850214714431,2.14690573841121e-05,16.0776723969814,0.00559179869524697,13,1066,6,1320,10358,3.66666666666667,4.02908067542214
"Vmn2r76","Xbp1",0.00162599229126054,2.17098418262227e-05,3.07630321556218,0.0077930174563591,71,3162,25,27109,24069,4.24,4.03573687539532
"Vmn2r17","Tfap2e",0.00163752279434016,2.18711856265687e-05,4.75050640822055,0.00666666666666667,41,2073,14,11983,14311,4.28571428571429,5.5291847563917
"Vmn2r44","Ski",0.00163948227136097,2.19047571734214e-05,2.9077539168025,0.0201224846894138,187,979,23,11469,11982,3.56521739130435,3.46782431052094
"Vmn2r2","Zkscan7",0.00164767321140702,2.20216317254188e-05,2.5873128474632,0.0226537216828479,1021,243,28,26099,5667,3.53571428571429,3.31687242798354
"Vmn2r12","Rlf",0.00164916517429901,2.20490162056913e-05,15.9984203114485,0.00556586270871985,13,1071,6,1320,11750,4,4.03921568627451
"Vmn2r60","Atf6b",0.00166903361424779,2.23221870103285e-05,3.84659951075249,0.0069713400464756,52,2548,18,7801,20137,3.94444444444444,3.90816326530612
"Vmn1r58","Dlx5",0.00167093446655399,2.23551518383076e-05,1.53379525379039,0.0270510767040399,446,5325,152,72450,35992,5.23026315789474,4.70159624413146
"Vmn2r24","Nfat5",0.00168310732771019,2.25256076745961e-05,3.62281249709933,0.00532043530834341,47,4110,22,5543,29445,4.40909090909091,4.2683698296837
"Vmn2r7","Rela",0.00168555349712345,2.25659538171567e-05,2.77426965228041,0.0189969604863222,1160,181,25,32978,5058,3.32,3.22651933701657
"Vmn2r74","Cebpb",0.00168556055507462,2.2573656550872e-05,4.01784275642025,0.00577108047451106,44,3093,18,5399,24583,6.61111111111111,4.79631425800194
"Vmn2r36","Trp73",0.00168727560143104,2.26042410764784e-05,3.94376990266362,0.0180288461538462,123,724,15,20425,9915,3.93333333333333,3.46546961325967
"Vmn2r51","Xbp1",0.00169224076912312,2.26783972643201e-05,3.83752508377563,0.00595611285266458,47,3162,19,7966,24069,4.36842105263158,4.03573687539532
"Vmn2r43","Tcf4",0.00169673019167143,2.27462204765832e-05,22.1066172802842,0.00167267112712301,14,7771,13,439,57487,6.61538461538461,6.01029468536868
"Fpr-rs3","Sox12",0.00170119536200099,2.28137589846935e-05,7.57448837626305,0.0235294117647059,98,250,8,3124,6176,3.375,3.272
"Vmn1r78","Cux1",0.00170579295028744,2.28831141816265e-05,3.00783314123619,0.00769914124962985,72,3331,26,12872,25181,4.5,3.89102371660162
"Vmn1r55","Insm1",0.00170684482064893,2.29049292772057e-05,1.84213784171571,0.0303614457831325,464,1674,63,87633,15317,4.77777777777778,5.74133811230585
"Vmn1r60","Zfp704",0.00171507160432991,2.30230696894393e-05,3.8897683195775,0.0221565731166913,169,523,15,28945,8787,3.33333333333333,3.45506692160612
"Vmn2r36","Zbtb7a",0.00171906005053982,2.30843699236087e-05,2.16516968343319,0.00944669365721997,123,5861,56,20425,39887,4.35714285714286,4.79389182733322
"Vmn1r122","Sox4",0.00172383754445046,2.31563054394818e-05,17.6995901241144,0.00447427293064877,11,1336,6,238,12592,5.5,4.1437125748503
"Vmn2r73","Trp73",0.00173138740835347,2.32655378374873e-05,6.87213239328697,0.011826544021025,46,724,9,7610,9915,4.44444444444444,3.46546961325967
"Vmn2r6","Mlxip",0.00173177484521263,2.32785608684651e-05,2.15481558192519,0.0318725099601594,704,591,40,21865,9900,3.25,3.37901861252115
"Vmn2r6","Dmtf1",0.00173246096820038,2.33034236324935e-05,2.11157581788663,0.0324324324324324,704,633,42,21865,10261,3.38095238095238,3.35071090047393
"Vmn2r6","Nr2c2",0.00173246096820038,2.33034236324935e-05,2.11157581788663,0.0324324324324324,704,633,42,21865,9959,3.5,3.41864139020537
"Vmn2r44","Cux1",0.00173691887746198,2.33712272673336e-05,2.05568554656519,0.015002885170225,187,3331,52,11469,25181,3.69230769230769,3.89102371660162
"Vmn2r50","Zfp445",0.00173743863002827,2.3386063241362e-05,3.18857811601873,0.00942587832047986,79,2277,22,3615,19775,4.22727272727273,3.80105401844532
"Vmn1r86","Elf1",0.00173922077911092,2.34179015639687e-05,2.70397808986857,0.0194756554307116,191,1170,26,74949,12884,4,3.6008547008547
"Fpr-rs7","Nhlh2",0.00174514145316549,2.35054982136542e-05,3.81180253007147,0.00434454098979977,41,5276,23,1113,41706,4.78260869565217,6.12206216830933
"Olfr653","Hsf2",0.00174849777288845,2.35585971728958e-05,8.24468845892843,0.0098159509202454,33,790,8,3722,10616,4.125,3.61012658227848
"Vmn1r91","Foxp1",0.00175216628870769,2.36159342527045e-05,1.43237711277063,0.0304564172958133,563,11448,355,22428,79748,6.48169014084507,6.07433612858141
"Vmn2r44","Zfp652",0.00175304305704239,2.36356642986749e-05,2.07813803039235,0.0151929504709815,187,3154,50,11469,24244,4.48,3.99397590361446
"Vmn2r13","Nhlh2",0.00176107452575066,2.37518988685902e-05,4.17550648791612,0.00396900396900397,36,5276,21,3541,41706,8.80952380952381,6.12206216830933
"Vmn2r5","Zbtb38",0.00177089942053518,2.38924022676292e-05,2.45185882014205,0.00649049605934168,89,8595,56,3689,54614,6.98214285714286,5.08563118091914
"Vmn2r2","Ahr",0.00177935001165133,2.4014446497479e-05,4.00359349010785,0.0136986301369863,1021,89,15,26099,5075,3.13333333333333,3.17977528089888
"Vmn1r91","Dlx5",0.00178142258239004,2.40504592493076e-05,1.46538789286607,0.0326201332865661,563,5325,186,22428,35992,4.7258064516129,4.70159624413146
"Vmn2r111","Cebpb",0.00178730922402343,2.41380005699911e-05,15.4431958361612,0.00258397932816537,11,3093,8,1773,24583,4.875,4.79631425800194
"Vmn2r30","Zfp871",0.00180148149461936,2.43375316568977e-05,2.44800627615068,0.0219702338766832,243,1199,31,30393,13639,3.74193548387097,3.69641367806505
"Vmn2r120","Atf6b",0.00181640636045491,2.45473614415285e-05,3.63365586801862,0.00734725444702243,57,2548,19,22708,20137,4.68421052631579,3.90816326530612
"Vmn2r53","Dlx4",0.00181749931547555,2.45703356888441e-05,3.11304708769068,0.0249687890137328,259,562,20,49358,7480,3.65,3.81850533807829
"Vmn2r29","Kmt2d",0.00182623717467592,2.46967039293732e-05,6.47125688790942,0.00249252243270189,25,8019,20,909,51313,5.3,4.8343933158748
"Vmn2r44","Zfp9",0.00183282735158222,2.47940976631816e-05,11.6362084499629,0.024390243902439,187,65,6,11469,3323,3,3.2
"Vmn2r51","Casz1",0.00183555484730391,2.48392799273152e-05,3.51689397056036,0.00402769037130271,47,7930,32,7966,52904,7.0625,5.20592686002522
"Vmn2r29","Pcbp1",0.001835840714246,2.48514349385394e-05,5.82972510930298,0.0027976375505129,25,6427,18,909,41361,5.44444444444444,4.70732845806753
"Vmn2r94","Ylpm1",0.00183644223486517,2.48678669004601e-05,3.48339411480219,0.0131964809384164,98,1284,18,23992,14105,3.61111111111111,3.60358255451713
"Vmn2r32","Tcf12",0.00183878724481444,2.49079213234759e-05,3.38366938498534,0.00518564613150799,50,4796,25,2953,33047,4.2,4.26605504587156
"Vmn2r40","Zfp445",0.00186528684734007,2.52753002370405e-05,6.47398904946195,0.00480139676996945,25,2277,11,720,19775,3.81818181818182,3.80105401844532
"Vmn1r56","Kmt2d",0.00187759156485476,2.54505085638015e-05,2.83491716750397,0.00522193211488251,66,8019,42,2507,51313,5.47619047619048,4.8343933158748
"Vmn2r114","Csrnp2",0.00187903684497919,2.54785806987212e-05,4.11399146617323,0.00460048426150121,38,4111,19,14469,30036,4.84210526315789,4.87545609340793
"Vmn2r4","Zfp950",0.00188401517125837,2.55545877551701e-05,2.64000742039848,0.0281081081081081,407,544,26,13501,8937,3.84615384615385,3.39705882352941
"Vmn2r6","Elf1",0.00189070102221617,2.56538081499919e-05,1.79506763408966,0.0365044247787611,704,1170,66,21865,12884,3.60606060606061,3.6008547008547
"Vmn2r56","Ovol2",0.0018980009407487,2.57697701327245e-05,4.17407684529534,0.0152838427947598,96,834,14,16135,10433,3.64285714285714,3.69184652278177
"Olfr1509","Zfp780b",0.0018980009407487,2.57699907457304e-05,64.9524183299824,0.0333333333333333,16,77,3,1152,4203,3.33333333333333,3.2987012987013
"Vmn2r72","Mef2b",0.00191224418652908,2.59806404211016e-05,4.17600885518431,0.00342060255229575,37,7590,26,4384,61600,6.92307692307692,7.03860342555995
"Vmn2r89","Zfp329",0.00191224418652908,2.59736743289883e-05,2.72062327442794,0.0108024691358025,104,2516,28,15160,21546,4,3.74443561208267
"Vmn2r25","Ebf3",0.00194838154945322,2.64804140279297e-05,3.79750308970183,0.00371091938027646,50,10769,40,5981,73103,7.525,5.84538954406166
"Vmn2r29","Sp8",0.00195056376142079,2.6518876834396e-05,12.5693547896499,0.0111524163568773,25,519,6,909,4736,3.5,4.35260115606936
"Vmn2r5","Sox5",0.00196451325330737,2.67173944327768e-05,4.18170550169397,0.0142711518858308,89,906,14,3689,11566,3.42857142857143,3.46578366445916
"Fpr-rs6","Bhlhe40",0.00196885886505891,2.68120427359022e-05,12.3835581639089,0.0120240480961924,27,478,6,933,7645,3.83333333333333,3.4163179916318
"Vmn2r76","Ebf2",0.00196885886505891,2.68048849211519e-05,2.73034583217702,0.00542260992573382,71,8458,46,27109,61357,7.08695652173913,6.0049657129345
"Olfr1509","Fezf1",0.00196885886505891,2.67883188123667e-05,64.0868580555469,0.032967032967033,16,78,3,1152,627,5.66666666666667,4.25641025641026
"Vmn2r60","Mef2c",0.00196885886505891,2.67981554249051e-05,4.440827205283,0.00846432889963724,52,1616,14,7801,13580,5.57142857142857,4.11509900990099
"Vmn2r112","Dlx3",0.00197460779800147,2.69081579377751e-05,3.47330553162779,0.00578947368421053,51,3771,22,6280,26221,5.22727272727273,4.28851763457969
"Vmn2r129","Dlx3",0.00197460779800147,2.69081579377751e-05,3.47330553162779,0.00578947368421053,51,3771,22,5073,26221,5.40909090909091,4.28851763457969
"Vmn1r60","Klf7",0.00201054492812719,2.74160267390326e-05,1.89102254599012,0.0109964856592223,169,8749,97,28945,62394,6.75257731958763,5.90547491141845
"Vmn2r2","Zbtb17",0.00201054492812719,2.74113115734174e-05,5.41874409893284,0.0103675777568332,1021,51,11,26099,3627,3.18181818181818,3.05882352941176
"Vmn2r41","Atf4",0.00201706724227972,2.75140703705328e-05,2.75150304655265,0.00641267446246699,71,5265,34,7126,37517,5.52941176470588,5.32022792022792
"Vmn2r22","Zfp65",0.00202512595005311,2.76331371962705e-05,16.0062682797002,0.0263157894736842,143,52,5,9415,3460,4.6,3.38461538461538
"Vmn2r71","Plscr2",0.002028007048876,2.7681604177053e-05,28.0113229901621,0.0195121951219512,20,189,4,667,2028,5.25,4.25396825396825
"Olfr124","Nfatc3",0.00202802623606762,2.76910201319131e-05,3.26589709151529,0.0164930555555556,132,1039,19,19556,12437,3.78947368421053,3.50240615976901
"Olfr124","Nfat5",0.00203077924548851,2.77377766802451e-05,2.20710203264923,0.0109628217349857,132,4110,46,19556,29445,4.65217391304348,4.2683698296837
"Vmn1r58","Etv5",0.00203431951029791,2.77955401556291e-05,3.44988648278407,0.0250368188512518,446,250,17,72450,4482,3.05882352941176,3.536
"Vmn2r107","Nhlh2",0.00203431951029791,2.7804496972078e-05,2.48937305412518,0.00751314800901578,88,5276,40,15131,41706,6.9,6.12206216830933
"Vmn1r56","Zfp664",0.0020436085238762,2.79406809429324e-05,2.85476348113651,0.00609756097560976,66,5214,32,2507,34667,4.25,4.20655926352129
"Vmn2r30","Zfp664",0.0020506082141946,2.80456382886001e-05,1.75885068286812,0.0165797317436662,243,5214,89,30393,34667,4.29213483146067,4.20655926352129
"Vmn2r58","Irf2",0.00205614035654022,2.81305809260166e-05,2.85166335638367,0.00965466023022651,90,2629,26,16567,21111,4.73076923076923,3.94864967668315
"Vmn2r20","Cebpg",0.00206369782296766,2.8243291622603e-05,2.01205706140398,0.00961298377028714,140,7947,77,28051,55539,5.97402597402597,5.62413489367057
"Vmn2r104","Atf6b",0.00206692966496418,2.82968515231121e-05,4.83958273406044,0.00544959128065395,35,2548,14,5271,20137,4.07142857142857,3.90816326530612
"Vmn1r58","Jund",0.00207711951916471,2.84457291605538e-05,1.75981158211761,0.0230769230769231,446,16977,393,72450,247489,17.3384223918575,14.3889379749072
"Vmn2r29","Tead1",0.00208139468681518,2.85136716610879e-05,16.9055550182975,0.0151515151515152,25,310,5,909,5029,4.8,3.81935483870968
"Olfr124","Klf3",0.00208785514365148,2.86115995744678e-05,8.77971624604067,0.0265151515151515,132,139,7,19556,3262,4.14285714285714,3.43884892086331
"Vmn2r3","Mga",0.00208819233655746,2.86256460392744e-05,1.77313879207008,0.0362087326943557,678,1268,68,21546,14523,3.57352941176471,3.53706624605678
"Vmn1r76","Nfatc1",0.00208897591634765,2.86458167852172e-05,7.59554625912211,0.014519056261343,51,508,8,15588,8165,3.375,3.42125984251969
"Vmn2r129","Nrf1",0.00209362687306565,2.87190448274227e-05,5.90812531983034,0.0113636363636364,51,839,10,5073,10363,4.3,3.70560190703218
"Vmn1r59","Sox11",0.00209791969424683,2.87874005638173e-05,3.87260028109404,0.00528658875904285,43,3570,19,5867,28826,6.10526315789474,6.04873949579832
"Vmn2r30","Satb2",0.00210071947895852,2.88353010486082e-05,3.59874281361468,0.0249609984399376,243,414,16,30393,6975,3.875,3.52657004830918
"Vmn2r66","Tfap2e",0.00210170002654334,2.88677336365299e-05,5.49351088415508,0.00573339703774486,32,2073,12,4005,14311,5,5.5291847563917
"Vmn2r67","Tfap2e",0.00210170002654334,2.88677336365299e-05,5.49351088415508,0.00573339703774486,32,2073,12,2953,14311,5,5.5291847563917
"Vmn2r42","Myt1l",0.00210458426404746,2.89168494735153e-05,2.05202552426317,0.0089731729879741,142,10765,97,5811,67702,4.95876288659794,5.27886669763121
"Vmn1r61","Foxg1",0.00211644973996968,2.90894335130162e-05,1.51803745734105,0.0226128433883933,405,11172,256,73520,76864,6.4375,6.01942355889724
"Vmn2r97","Nfat5",0.00211943413990755,2.91400190939876e-05,3.0056722692193,0.00651073064866168,64,4110,27,10921,29445,4.37037037037037,4.2683698296837
"Vmn2r1","Zkscan7",0.00212555881031866,2.92338212501397e-05,2.35542802847266,0.0214424951267057,1329,243,33,32462,5667,3.36363636363636,3.31687242798354
"Vmn2r9","Cebpb",0.00212625499672899,2.92647249249312e-05,3.18040312583859,0.00733652312599681,65,3093,23,9883,24583,5.82608695652174,4.79631425800194
"Vmn2r97","Csrnp2",0.00212625499672899,2.92721885495586e-05,3.00475856953422,0.00650916104146577,64,4111,27,10921,30036,4.85185185185185,4.87545609340793
"Vmn2r76","Myef2",0.00212625499672899,2.92638989455988e-05,2.82703540955863,0.00686970460270208,71,4326,30,27109,30797,5.56666666666667,4.35945446139621
"Vmn1r56","Bcl11b",0.00212827592131078,2.93096172133715e-05,3.01867267951664,0.00689838153356328,66,3729,26,2507,27751,4.30769230769231,4.29203539823009
"Vmn2r39","Mef2c",0.00213049710340972,2.93498228776517e-05,4.11076826988214,0.00903614457831325,59,1616,15,5544,13580,4.8,4.11509900990099
"Vmn2r29","Hdgf",0.00213438670343801,2.94130403242528e-05,5.54722083466907,0.00313295476796554,25,5098,16,909,34305,5.625,4.55041192624559
"Vmn2r125","Nfatc3",0.0021384066419863,2.95070464763302e-05,6.04074036191494,0.00933706816059757,42,1039,10,1966,12437,3.9,3.50240615976901
"Vmn2r48","Nfatc3",0.0021384066419863,2.95070464763302e-05,6.04074036191494,0.00933706816059757,42,1039,10,5924,12437,3.6,3.50240615976901
"Olfr15","Rfx3",0.0021384066419863,2.94888988385324e-05,NA,0.00140498770635757,8,5694,8,1396,40263,7.375,5.04127151387425
"Olfr344","Zfp30",0.0021384066419863,2.95028597765057e-05,7.3448755954648,0.0206185567010309,81,315,8,9128,7512,3.625,3.36507936507937
"Vmn2r72","Sp8",0.00214199478811545,2.95662264022364e-05,9.30159177267405,0.0127504553734062,37,519,7,4384,4736,5,4.35260115606936
"Fpr-rs3","Cux1",0.00214743977850342,2.96510773590888e-05,2.58192075779668,0.00942007653812187,98,3331,32,3124,25181,4.15625,3.89102371660162
"Vmn2r54","Trps1",0.00216794818994433,2.99497891884353e-05,4.77832744497391,0.0133481646273637,73,838,12,4315,8588,4.5,3.83532219570406
"Vmn1r63","Zbtb4",0.00216794818994433,2.99538214053171e-05,3.81632980884558,0.0198412698412698,145,626,15,9926,9525,3.06666666666667,3.46645367412141
"Vmn1r176","Pbx3",0.00217073686656904,3.00021498457841e-05,2.41627826393245,0.00806293018682399,95,5031,41,9545,34561,4.65853658536585,4.31305903398927
"Vmn1r86","Thra",0.00217102365930116,3.00159131749875e-05,2.02906521478727,0.0151824817518248,191,3286,52,74949,25172,3.69230769230769,3.84297017650639
"Vmn2r99","Zfp644",0.00217858765556498,3.01303243448304e-05,3.74980212861657,0.00860759493670886,62,1930,17,8087,18153,3.52941176470588,3.73367875647668
"Olfr1247","Mef2a",0.00218581914485295,3.02402036569453e-05,9.47988240012932,0.00206839492553778,18,7249,15,4416,48318,5.53333333333333,4.9533728790178
"Vmn1r61","Cdc5l",0.00219096853732711,3.03213336197096e-05,1.65235564138208,0.0262366766876196,405,3350,96,73520,23668,4.17708333333333,4.09074626865672
"Vmn2r7","Zfp358",0.00219353488675628,3.03667510638135e-05,2.78695623550944,0.0183346065699007,1160,173,24,32978,5116,3.08333333333333,3.25433526011561
"Vmn2r50","Zfp655",0.00220022435162802,3.04692896706513e-05,3.62935277418576,0.0109961190168176,79,1484,17,3615,16068,3.58823529411765,3.7122641509434
"Vmn2r2","Ecsit",0.00220604303437133,3.05598259148774e-05,1.94099828991316,0.032967032967033,1021,577,51,26099,9601,3.35294117647059,3.34662045060659
"Olfr344","Zfp652",0.00221191189091948,3.06511099606525e-05,2.83926805297605,0.00841645885286783,81,3154,27,9128,24244,4.22222222222222,3.99397590361446
"Vmn2r5","Pbx2",0.00221392331945848,3.06889760682167e-05,6.30311981153297,0.0197802197802198,89,375,9,3689,5829,4.11111111111111,3.53866666666667
"Fpr-rs7","Lhx2",0.00221859774512063,3.07729549354724e-05,3.92454809502698,0.00348027842227378,41,8609,30,1113,64544,5.96666666666667,6.35021489139273
"Vmn1r6","Sox5",0.00221859774512063,3.07738005577027e-05,4.79403079199097,0.0124740124740125,68,906,12,11606,11566,3.33333333333333,3.46578366445916
"Vmn2r3","Gm7072",0.00221871989874475,3.07955245397759e-05,3.45242326166212,0.0205314009661836,678,167,17,21546,4935,3.29411764705882,3.2874251497006
"Vmn2r40","Zfp639",0.00221871989874475,3.0793509549872e-05,12.2319196982644,0.0108695652173913,25,533,6,720,8789,3.5,3.37898686679174
"Vmn1r77","Pou2f2",0.00222979247813173,3.09592751901799e-05,8.05719158058413,0.00856531049250535,30,912,8,9421,9498,3.875,3.78947368421053
"Vmn2r44","Bcl11b",0.00223078209289053,3.09830846234796e-05,1.99087937442015,0.0145077720207254,187,3729,56,11469,27751,4.41071428571429,4.29203539823009
"Vmn2r7","Zfp263",0.00223817408757893,3.10958538329539e-05,2.18715684958348,0.0259917920656635,1160,340,38,32978,7339,3.21052631578947,3.68529411764706
"Vmn2r97","Zfp445",0.00225026422880069,3.12739842219935e-05,3.48590384089317,0.00818260120585702,64,2277,19,10921,19775,3.89473684210526,3.80105401844532
"Vmn2r100","Csrnp2",0.00225295087520796,3.1331661640648e-05,3.38101401873374,0.0055568978014013,51,4111,23,14782,30036,5.04347826086957,4.87545609340793
"Vmn2r97","Tcf4",0.00225295087520796,3.13314574677097e-05,2.83929177328858,0.00513149454778704,64,7771,40,10921,57487,7.425,6.01029468536868
"Vmn2r34","Pcbp1",0.0022608934741091,3.14523240855282e-05,3.78073557365351,0.00388078236572493,40,6427,25,1843,41361,4.36,4.70732845806753
