"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pcolce2",1.74941152626519e-33,-1.61320663971109,0.022,0.864,9.15414569348788e-29
"Fezf1",1.6522775040288e-32,-2.50740380768618,0.109,0.932,8.6458724953315e-28
"Nfib",2.47036387704613e-32,-2.1425877145469,0.095,0.932,1.29266730594193e-27
"Retreg1",1.2489974855072e-29,-1.57205671855418,0.131,0.932,6.53562914241353e-25
"C130093G08Rik",3.3299741225343e-28,-2.9537593161544,0.219,0.932,1.74247555909852e-23
"Fabp5",4.44404576506197e-28,2.29813615798046,1,0.898,2.32543582748398e-23
"Rcor1",7.64483796410333e-28,-2.65065064845327,0.467,0.983,4.00031436147635e-23
"Crabp1",1.63695613261435e-27,-3.62236980772276,0.686,1,8.56570035513111e-23
"Zfhx3",1.95370387974798e-27,-2.3807194502429,0.263,0.966,1.02231462915572e-22
"Mt1",4.44302620099869e-27,-2.62118747893043,0.277,0.949,2.32490232019658e-22
"Meis2",8.90018363247974e-27,4.7325501338227,0.964,0.136,4.65719908936768e-22
"Tshz2",1.0626151913719e-26,-2.2210686046709,0.562,1,5.56034651189175e-22
"Homer2",2.02793032689646e-26,-2.47002162087603,0.474,0.983,1.06115510215511e-21
"Atp10d",2.38793070557014e-26,-1.27096042906572,0.073,0.814,1.24953250030369e-21
"Ghr",3.38947468359379e-26,-1.34305285738762,0.029,0.729,1.77361041768412e-21
"Foxg1",4.39061197873409e-26,2.12032398818378,0.949,0.102,2.29747553011219e-21
"Gng13",5.38327721136261e-26,-2.48922502463398,0.161,0.898,2.81690746638971e-21
"Krt8",1.57764288615564e-25,2.59914618466726,0.964,0.136,8.25533193038664e-21
"Lbh",3.21847156151059e-25,2.46748192793497,0.942,0.102,1.68412961399165e-20
"Neurod1",1.65033181699517e-24,3.61883404394964,0.912,0.034,8.63569129879064e-20
"Cdkn1b",1.71585540721922e-24,2.10510961576485,0.912,0.085,8.978556589356e-20
"Gnai2",1.75901021265029e-24,2.38310215578375,0.956,0.424,9.20437273973517e-20
"Rgma",2.11094262892225e-24,-0.94969826405008,0.015,0.661,1.10459294943615e-19
"Sub1",4.13551248620649e-24,-1.62519720050992,0.891,0.983,2.16398961865727e-19
"Zfp644",5.06297282459292e-24,-2.43998688304535,0.774,1,2.64930178992474e-19
"Ssbp2",9.99225956141311e-24,-1.78739323064384,0.854,1,5.22864966070064e-19
"Gnb2",1.16883854637203e-23,1.91501358315402,0.934,0.288,6.11618146160092e-19
"Hmga2",1.21377651799106e-23,-1.56357542878702,0.051,0.712,6.35132838569181e-19
"Mt2",1.64857507910316e-23,-1.5661463423046,0.161,0.847,8.62649881642309e-19
"Qdpr",1.88931122448961e-23,-1.39256770093262,0.883,1,9.88619884438678e-19
"Mir100hg",5.57869595503701e-23,2.1351577508943,0.861,0,2.91916423239222e-18
"Nsg2",6.74160590952774e-23,1.94647307742291,0.927,0.254,3.52768012427858e-18
"Gnal",7.4283248965589e-23,-1.17129087687391,0.066,0.729,3.88701956862237e-18
"Ebf2",9.47389393127428e-23,-1.14354157069916,0.927,1,4.95740447741789e-18
"Ppp1r2",1.37615534504852e-22,-1.51573671840216,0.73,0.983,7.20100807403538e-18
"Ldhb",2.73906613867521e-22,-1.71295366552788,0.964,1,1.43327113838458e-17
"Ptma",6.81925614336804e-22,-0.714711975072546,1,1,3.5683121621402e-17
"Clic6",8.55253991823065e-22,1.98992826819483,0.898,0.169,4.47528756301255e-17
"Gm16196",9.72259797735708e-22,-1.07323154695287,0.088,0.763,5.08754384361164e-17
"Pkm",1.10252944319839e-21,-1.41446883634817,0.883,1,5.76920581742423e-17
"Nrg1",1.63571334989764e-21,1.97000487602677,0.934,0.39,8.55919724600936e-17
"Stmn2",2.18975732939992e-21,1.04462104732574,1,1,1.1458343177551e-16
"Elavl4",2.66150435281257e-21,2.2095664738473,0.956,0.61,1.39268538269623e-16
"Tshz1",3.12311018964834e-21,-1.7215958657699,0.81,0.983,1.63422986893729e-16
"Galnt7",3.44191160792763e-21,1.91073304327713,0.847,0.085,1.80104908708029e-16
"Cd47",5.28272131362315e-21,1.98579605591026,0.956,0.729,2.76428958177959e-16
"Tex14",7.0806234639243e-21,2.02914459868848,0.818,0.017,3.70507783996767e-16
"Rnf182",7.7250588903953e-21,-1.48759544148721,0.569,1,4.04229156557715e-16
"Tspan12",9.63095055882706e-21,-1.14972289558306,0.058,0.678,5.03958749891744e-16
"Phactr1",1.3871554180783e-20,-1.53752599031915,0.65,0.966,7.25856815617832e-16
"Dlx6",1.41834368975851e-20,-1.69960529724937,0.766,1,7.42176702539933e-16
"Ly6h",1.58505488460185e-20,1.9330081239278,0.956,0.593,8.29411669465611e-16
"Txnrd1",2.75075707206682e-20,1.7620395024212,0.883,0.22,1.4393886531004e-15
"Ckmt1",3.69431609066498e-20,-1.38764592059574,0.883,0.983,1.93312478076226e-15
"Kif21a",3.95614521812748e-20,1.42077277577101,0.978,0.78,2.07013210828957e-15
"Olig2",4.47692001319301e-20,-0.932806124161299,0,0.525,2.34263793530351e-15
"Rgs2",6.71523630809174e-20,-0.789912264774418,0.015,0.559,3.51388170293517e-15
"H2af-ps2",1.86490236418502e-19,-1.51963430183129,0.204,0.814,9.75847460107096e-15
"Olig1",2.63007772220351e-19,-0.9392381713949,0.007,0.525,1.37624076969743e-14
"Rapgef6",2.79954853840319e-19,1.83718201469184,0.876,0.339,1.46491976369024e-14
"Acad10",3.18619395668131e-19,1.81557551244411,0.766,0,1.66723971171263e-14
"Camk2d",3.54368944100666e-19,-1.40717436132679,0.628,0.966,1.85430637379556e-14
"Krt7",3.54458149520012e-19,1.74798921188525,0.818,0.119,1.85477315899337e-14
"Gpx2",3.85170332452706e-19,2.21684043697153,0.803,0.085,2.01548079862527e-14
"Galt",5.2707494379054e-19,-0.658537582566238,0.007,0.525,2.75802505837276e-14
"Id2",6.99737552250996e-19,1.57180391403221,0.912,0.254,3.66151668966378e-14
"Rasl11a",7.17165460025122e-19,-1.05573736074844,0.058,0.627,3.75271170267345e-14
"Gucy2c",7.88775836040172e-19,-0.960214640937256,0.029,0.576,4.12742731724741e-14
"Dzip1l",1.24133252793161e-18,-0.827515514617007,0.015,0.525,6.49552071890773e-14
"Camk2n1",3.41300789640838e-18,1.33164156478275,0.956,0.814,1.78592464195361e-13
"Id4",3.92633973298991e-18,-1.58823387642987,0.839,1,2.05453579208163e-13
"Mslnl",4.54792537107336e-18,-1.16159973261082,0.058,0.61,2.37979290892156e-13
"Ebf4",5.12106804228897e-18,-0.690664051995787,0,0.475,2.67970127448855e-13
"Nlk",5.19926001669058e-18,-1.33036640325575,0.599,0.949,2.72061678893368e-13
"Afap1",6.75111633997418e-18,1.39428504701451,0.964,0.831,3.53265664721829e-13
"H4c9",9.86364760206395e-18,-0.955440133740049,0.029,0.542,5.161350880732e-13
"Ppia",1.13375350254031e-17,1.03915280271676,0.993,1,5.93259195274266e-13
"Cmtm4",1.1407519353253e-17,-1.20262945402032,0.547,0.966,5.9692126519767e-13
"Col24a1",1.22176659962508e-17,1.81295115687849,0.723,0,6.39313808585817e-13
"Rab3a",1.34483154207604e-17,-1.31345124479641,0.518,0.915,7.0371000102213e-13
"Gnas",1.49101936369241e-17,1.67899983149128,0.891,0.39,7.80205702439327e-13
"Ralgapa2",1.76891266830984e-17,-1.25065975437054,0.219,0.78,9.25618931946492e-13
"Smarcd2",1.77707840133898e-17,1.26481266631377,0.971,0.949,9.29891815068648e-13
"Pbx3",1.86565201385281e-17,1.62653248156643,0.92,0.712,9.76239729288758e-13
"Rev3l",2.15383689499332e-17,-1.66515907100799,0.584,0.932,1.12703823204316e-12
"Vav3",2.27756776969843e-17,1.50724967633435,0.759,0.068,1.1917828868501e-12
"F2rl1",2.41145720000027e-17,-0.750458419643605,0,0.458,1.26184320904414e-12
"Igf2bp2",2.74391819201757e-17,-0.802237231548387,0.109,0.695,1.43581007233703e-12
"Scai",3.03222602721433e-17,-1.33639429124956,0.489,0.915,1.58667291326044e-12
"Tex15",3.10256266894459e-17,-1.98155089380768,0.708,0.932,1.62347796777863e-12
"Cby1",5.56590522806863e-17,-0.892340599578925,0.847,0.966,2.91247122869147e-12
"Csnk1g3",8.37079042273444e-17,1.36352223107802,0.905,0.61,4.38018350450425e-12
"Sertad2",8.8853186577218e-17,-1.47717009570559,0.453,0.915,4.64942069402609e-12
"Mapkap1",1.3515792192932e-16,1.42920560174212,0.942,0.831,7.07240858079552e-12
"Map2",1.35186864201834e-16,1.51447290464764,0.861,0.407,7.07392304308939e-12
"Cdkn1a",1.36263890202984e-16,1.87890934660353,0.905,0.525,7.13028058265152e-12
"Atp8b4",1.49035937826603e-16,1.26370349170462,0.905,0.492,7.79860351865265e-12
"Kdm7a",2.0167395547478e-16,1.64159036697595,0.891,0.559,1.05529930681288e-11
"H2bc4",2.17283907244743e-16,-1.14933584443753,0.299,0.864,1.13698150143956e-11
"Rassf9",2.18240309773723e-16,1.43005324510782,0.686,0,1.14198606895296e-11
"Trp73",2.18240309773723e-16,1.30625151830898,0.686,0,1.14198606895296e-11
"B830017H08Rik",2.19758955402893e-16,-0.611444176276189,0.007,0.458,1.14993268593672e-11
"Ywhag",2.4632613373091e-16,1.36076655995046,0.934,0.712,1.28895075997373e-11
"Clmp",2.52234572197127e-16,1.36598818388383,0.701,0.017,1.31986784593591e-11
"Galnt12",2.9925607248225e-16,1.15666920465876,0.701,0.017,1.56591725047787e-11
"Akap6",3.59129698078462e-16,1.32986934937351,0.81,0.237,1.87921797113517e-11
"Tecpr2",4.21915192602071e-16,-0.838716880334022,0.161,0.729,2.20775562832885e-11
"Zbtb16",5.11482380155623e-16,-0.563399557288807,0,0.424,2.67643385064033e-11
"Nrgn",5.11482380155623e-16,-0.620599440905276,0,0.424,2.67643385064033e-11
"Dnmt3a",5.43860354985214e-16,-0.976312291470359,0.431,0.966,2.84585807953113e-11
