"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm10657",1.49670254085235e-44,0.0610407535213533,0.093,0.003,7.83179538551809e-40
"Syce2",1.5143695568764e-44,0.0578796018163757,0.093,0.003,7.92424158026713e-40
"Ggct",1.53697641761964e-44,0.0748473433407505,0.16,0.018,8.04253650047832e-40
"Ap2a1",1.56347811680176e-44,0.00381157448956898,0.379,0.096,8.18121194178857e-40
"Mrrf",1.57203186671247e-44,0.0399232507732099,0.188,0.026,8.22597114894635e-40
"Meltf",1.61565103441967e-44,0.0586044404115561,0.153,0.016,8.45421716780781e-40
"Mcu",1.61581798971603e-44,-0.0313170033962238,0.623,0.199,8.45509079478707e-40
"Ube2q2",1.72098802872646e-44,-0.110912275083067,0.521,0.153,9.00541405791697e-40
"Hnrnpll",1.73677980340718e-44,-0.0178819444533234,0.57,0.176,9.08804767728876e-40
"Nxf1",1.798115850589e-44,-0.0106608427722267,0.358,0.088,9.40900081137705e-40
"Dync2h1",1.87271463179289e-44,0.0665014932861636,0.809,0.283,9.79935385378266e-40
"Rnf144a",1.92467681524679e-44,0.107976902819293,0.119,0.008,1.00712563711419e-39
"Dync1li2",1.92579024248081e-44,0.162545393095622,0.777,0.275,1.00770826018293e-39
"Rfx4",1.95268438372565e-44,0.0777177852669852,0.074,0,1.02178115747212e-39
"1700025G04Rik",1.95359381883778e-44,-0.0259445421158947,0.416,0.111,1.02225703758324e-39
"Ttll11",2.13553653636783e-44,0.0761821730435707,0.179,0.023,1.11746220338519e-39
"Golga3",2.13662196208644e-44,-0.0268735386306738,0.395,0.103,1.11803017410097e-39
"Nfyc",2.14001419299234e-44,0.016455018108696,0.288,0.061,1.1198052267671e-39
"Tmem198",2.14671262508037e-44,0.103343422916292,0.149,0.015,1.12331031532581e-39
"Gtf2e1",2.23196531965765e-44,0.0574274931912395,0.2,0.03,1.16792049281726e-39
"Thoc2",2.24632145145175e-44,0.0850720999770369,0.809,0.284,1.17543262590116e-39
"Zfp770",2.25745607315842e-44,0.0570309143378837,0.179,0.023,1.18125903940161e-39
"Zfp60",2.47656808233196e-44,0.00771081786201416,0.305,0.067,1.29591378044184e-39
"Leng9",2.53482337893473e-44,0.0754149464400801,0.14,0.013,1.32639702949518e-39
"Hdgfl3",2.67709637731274e-44,-0.043040953916979,0.535,0.161,1.40084422135644e-39
"D330050I16Rik",2.80513839287627e-44,0.0257934255031889,0.298,0.065,1.46784476684036e-39
"Naa30",2.90798590000395e-44,0.0469327369552993,0.274,0.056,1.52166178189507e-39
"Upf3b",2.94470200892623e-44,0.030475927990776,0.751,0.256,1.54087422021083e-39
"Nop58",3.03024067972494e-44,-0.1484180804519,0.54,0.163,1.58563404047967e-39
"Cars",3.24640710777605e-44,0.0261449097465322,0.377,0.097,1.69874744728598e-39
"Grb7",3.3309147264189e-44,0.0630208813288589,0.184,0.025,1.74296774889322e-39
"Atcay",3.484554600778e-44,-0.00413305434924049,0.349,0.085,1.8233628859491e-39
"Ahsa2",3.59666890379986e-44,-0.0167226068360264,0.298,0.065,1.88202893729135e-39
"Txndc15",3.69960143854908e-44,0.0400704560982619,0.735,0.25,1.93589044474958e-39
"Entpd5",3.73059300430238e-44,0.0123711921190394,0.302,0.067,1.95210740136131e-39
"2810405F17Rik",3.85085883684176e-44,-0.000482594831268335,0.493,0.145,2.01503890355419e-39
"Mpp1",4.0886152017797e-44,-0.032850078715255,0.414,0.111,2.13944967663526e-39
"Abcc4",4.55033712216796e-44,0.0303895312621324,0.405,0.108,2.38105490591683e-39
"Gm45265",4.58361893221046e-44,0.142753425351309,0.077,0,2.39847027865777e-39
"Ptprj",4.61924229267187e-44,0.0299925575083014,0.405,0.108,2.41711091448641e-39
"Ppp1r3c",4.8195551453755e-44,0.0803678994727557,0.077,0,2.52192862092064e-39
"Pias4",4.94703223202563e-44,-0.0243273211385585,0.416,0.113,2.58863355605205e-39
"Sesn2",5.41911562586368e-44,0.0736583971213786,0.147,0.015,2.83566063354569e-39
"B230217C12Rik",5.4583209025971e-44,-0.0321097237108886,0.505,0.15,2.85617557870198e-39
