"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fut1",9.61961867780084e-103,-0.203061566356422,0.162,0.307,5.03365786553285e-98
"Csnk1g3",9.65508399231914e-103,-0.248097344416764,0.371,0.556,5.05221580066084e-98
"Vmn2r32",1.54492950544119e-102,-0.469200345361738,0.001,0.041,8.08415262312214e-98
"Mtx2",4.1003741476701e-102,0.326062368495908,0.51,0.379,2.14560278025133e-97
"Csnk1a1",6.4485462720286e-102,0.28822158708833,0.88,0.846,3.3743308077644e-97
"P3h3",7.04545715170033e-102,-0.133140946495525,0.052,0.153,3.68667636377023e-97
"Dhcr24",7.23894982261065e-102,0.31509505741097,0.337,0.178,3.78792527367748e-97
"1110006O24Rik",1.61039139127574e-101,-0.116106248237586,0.035,0.122,8.42669503312855e-97
"Mettl1",1.97807608898491e-101,-0.195003732201464,0.168,0.318,1.03506787508313e-96
"Ppp5c",2.53964790315787e-101,-0.270256300388309,0.416,0.599,1.32892155828542e-96
"Cks2",2.79999374674131e-101,-0.170181648157269,0.188,0.347,1.46515272785732e-96
"Bex4",3.13121740410895e-101,-0.115702937892715,0.038,0.126,1.63847213104809e-96
"Scube3",4.20502095853928e-101,-0.124673197407469,0.026,0.103,2.20036131697485e-96
"Sgms1",4.33029556814234e-101,-0.106091776500746,0.037,0.125,2.26591376194184e-96
"Usp12",6.42001212532553e-101,0.343053236202574,0.824,0.784,3.35939974481909e-96
"Hspa2",9.4696172333767e-101,0.406242156925545,0.661,0.583,4.95516660970902e-96
"Abca2",9.82109486459495e-101,-0.199374806685355,0.18,0.334,5.1390843097966e-96
"Efhd2",1.09670729498104e-100,-0.161266485045337,0.118,0.254,5.73874026244727e-96
"Pcyt2",1.56486449464388e-100,0.368590783737252,0.54,0.416,8.18846644112302e-96
"Atg2a",2.43311145505806e-100,-0.169900498560165,0.11,0.239,1.27317423108823e-95
"Gm42480",2.67353080877029e-100,0.162930751448335,0.117,0.01,1.39897846630523e-95
"Hp1bp3",2.80149818678084e-100,0.31495848979562,0.912,0.879,1.46593995619681e-95
"Gm5117",2.8164902433466e-100,-0.0769602284747265,0.01,0.068,1.47378484963598e-95
"Klhl5",2.9405764789326e-100,0.355544881203643,0.587,0.463,1.53871545413106e-95
"Tmsb15b2",3.39401241728959e-100,0.168054685045195,0.161,0.036,1.77598487759512e-95
"Gadd45gip1",3.74342431136092e-100,0.299028694351042,0.371,0.215,1.95882163940583e-95
"Adam23",4.59175546492872e-100,-0.197343799677201,0.212,0.381,2.40272788213325e-95
"Gm21992",5.32722886853195e-100,-0.127418790160488,0.075,0.189,2.78757905003671e-95
"Stmn3",5.43799379369257e-100,0.210746357845774,0.973,0.962,2.84553901242551e-95
"H2-M1",5.88878039304931e-100,-0.472392832115459,0.007,0.058,3.08142211627091e-95
"Kirrel2",6.17874360882726e-100,0.207365832913029,0.717,0.503,3.23315116819104e-95
"Ctsl",6.75771871951987e-100,0.360766614420957,0.6,0.476,3.53611147436316e-95
"Mccc1",1.08697963325359e-99,-0.205344907898859,0.204,0.364,5.68783832692606e-95
"Mbnl1",1.53229248126492e-99,0.415966370375706,0.64,0.525,8.01802686671495e-95
"Hs3st1",2.32785402450568e-99,0.197265408033729,0.141,0.025,1.21809617540309e-94
"Romo1",2.69383661874403e-99,-0.280280578463238,0.806,0.879,1.40960388749019e-94
"Cyp51",3.26749883818218e-99,0.394131955038485,0.578,0.465,1.70978411705559e-94
"Timm17a",3.88790297224927e-99,0.326985373099018,0.74,0.642,2.03442298828887e-94
"Ociad2",5.69969638607855e-99,0.290775027256786,0.384,0.232,2.98248012794332e-94
"Acot7",5.78653711769881e-99,-0.279570873067216,0.401,0.58,3.02792127757825e-94
"Arhgap33",7.96708933068712e-99,-0.246679405178034,0.183,0.334,4.16893883406865e-94
"Nmt1",1.43561533268585e-98,-0.249180309738619,0.417,0.607,7.51214435134525e-94
"Actg1",1.79576834186713e-98,-0.334133897961898,0.876,0.915,9.39671700248814e-94
"Tmem184a",2.29403848957727e-98,-0.167555643948903,0.106,0.229,1.2004015204411e-93
"Rp2",2.97949655156908e-98,0.325518481373411,0.39,0.241,1.55908116053955e-93
"Slc25a3",3.29742066806707e-98,0.315909047362978,0.786,0.73,1.72544131297946e-93
"Diaph2",5.59830066995202e-98,0.35639407828859,0.502,0.365,2.92942279156579e-93
"Hes1",6.29707073855353e-98,-0.0806836774574076,0.025,0.1,3.29506820536291e-93
"Ddb1",7.23104285753897e-98,-0.268841848420037,0.423,0.6,3.78378779606442e-93
"Ap1s3",7.27908752194095e-98,0.356835667632214,0.907,0.856,3.80892812760604e-93
"Mthfr",7.57393759370943e-98,-0.157451084402241,0.071,0.18,3.96321432466033e-93
"Ago4",8.07441468495713e-98,-0.162584527505242,0.111,0.24,4.22509897219752e-93
"Homer3",8.88901552713302e-98,-0.101093934124402,0.038,0.125,4.6513551548829e-93
"Arel1",9.26026733414597e-98,-0.171957237150288,0.17,0.321,4.84562008793856e-93
"Tmtc1",9.97282482702919e-98,-0.0749649823791978,0.024,0.099,5.21848004723956e-93
"Gm6899",1.02875858519252e-97,-0.265214772641227,0.474,0.658,5.38318504873689e-93
"Cpeb2",1.17451043626322e-97,-0.188188578055163,0.21,0.369,6.14586075983454e-93
"Soga1",1.79912808156763e-97,-0.0895101591217477,0.027,0.104,9.41429751241895e-93
"Gmnn",1.83752089836972e-97,0.272030490701188,0.354,0.201,9.61519560489923e-93
"Gm12216",2.2935865447409e-97,-0.0694096472015778,0.014,0.077,1.20016503126657e-92
